region_A
t	luma
23.88	14.327294871794873
24.080000000000005	14.461705128205127
24.28	14.400961538461537
24.48	13.455666666666668
24.68	14.615358974358973
24.88	14.615358974358973
25.080000000000005	14.230185897435897
25.28	14.351858974358974
25.48	14.40629487179487
25.68	13.547051282051283
25.88	14.050576923076921
26.080000000000005	14.202820512820512
26.28	14.756910256410254
26.48	16.18375
26.68	16.779871794871795
26.88	16.779871794871795
27.080000000000005	16.806935897435896
27.28	16.917339743589743
27.48	16.77357692307692
27.72	16.529608974358972
27.88	16.71098717948718
28.080000000000005	16.24075641025641
28.28	16.5716858974359
28.48	16.898153846153846
28.72	16.581692307692308
28.92	16.581692307692308
29.12	16.668717948717948
29.28	16.752987179487178
29.48	17.107416666666666
29.72	16.477397435897437
29.92	16.477397435897437
30.12	16.379108974358974
30.32	16.586051282051283
30.52	15.978044871794872
30.72	15.978044871794872
30.92	16.746916666666664
31.12	16.764897435897435
31.32	16.770570512820512
31.52	16.78779487179487
31.720000000000002	16.770391025641025
31.92	16.770391025641025
32.12	17.102198717948717
32.32	16.419916666666666
32.52	16.600801282051282
32.72	16.600801282051282
32.92	16.173794871794872
33.12	15.829634615384617
33.32	15.860474358974358
33.52	15.462596153846153
33.72	14.796961538461538
33.92	14.796961538461538
34.12	14.726519230769231
34.32	14.947461538461539
34.52	14.947461538461539
34.72	14.306378205128205
34.92	15.640788461538461
35.12	14.602692307692308
35.32	16.222391025641024
35.52	15.849474358974355
35.72	14.779070512820514
35.92	14.779070512820514
36.12	13.701807692307693
36.32	13.701807692307693
36.52	14.988846153846154
36.72	15.47902564102564
36.92	14.844032051282051
37.12	14.687448717948717
37.36	14.850685897435897
37.52	15.316416666666667
37.72	15.029929487179487
37.92	15.029929487179487
38.12	14.367378205128205
38.36	14.470141025641027
38.56	16.300173076923077
38.72	17.415064102564102
38.92	17.535576923076924
39.12	16.84755128205128
39.36	16.784455128205128
39.56	17.066358974358973
39.76	17.812589743589744
39.96	17.812589743589744
40.12	16.754346153846154
40.36	17.578653846153845
40.56	17.181141025641026
40.76	17.555749999999996
40.96	17.045871794871793
41.16000000000001	16.91621794871795
41.36	17.471948717948717
41.56	16.47378846153846
41.76	16.68850641025641
41.96	16.68850641025641
42.16000000000001	15.85228846153846
42.36	16.61407051282051
42.56	16.57594230769231
42.76	15.899179487179486
42.96	15.899179487179486
43.16000000000001	15.019083333333333
43.36	15.717743589743588
43.56	15.31124358974359
43.76	15.31124358974359
43.96	14.633166666666664
44.16000000000001	15.663711538461538
44.36	16.640679487179487
44.56	16.73305769230769
44.76	17.489333333333335
44.96	17.489333333333335
45.16000000000001	16.75810256410256
45.36	17.041205128205128
45.56	17.041205128205128
45.76	17.288179487179487
45.96	16.757891025641023
46.16000000000001	16.09002564102564
46.36	16.351641025641026
46.56	14.974282051282051
46.800000000000004	14.766076923076923
47.0	14.766076923076923
47.16000000000001	15.009339743589742
47.36	16.188044871794872
47.56	16.188044871794872
47.800000000000004	16.44148717948718
48.0	15.780679487179487
48.2	15.365333333333332
48.4	15.538429487179485
48.6	15.376999999999999
48.800000000000004	15.096307692307693
49.0	15.096307692307693
49.2	15.152365384615385
49.4	15.152365384615385
49.6	14.321948717948716
49.800000000000004	15.38633974358974
50.0	15.70325641025641
50.2	14.46774358974359
50.4	16.74697435897436
50.6	16.60772435897436
50.800000000000004	16.60772435897436
51.0	16.698589743589743
51.2	16.872442307692307
51.4	17.113448717948714
51.6	16.853743589743587
51.800000000000004	16.43602564102564
52.0	16.486384615384615
52.2	16.507519230769233
52.4	16.429141025641023
52.6	15.81079487179487
52.800000000000004	15.81079487179487
53.0	15.216711538461537
53.2	15.123673076923076
53.4	16.190141025641026
53.6	16.040647435897434
53.800000000000004	15.427160256410255
54.0	15.259192307692308
54.2	15.536448717948717
54.44	14.660262820512818
54.6	14.817852564102566
54.800000000000004	14.817852564102566
55.0	15.460493589743589
55.2	14.94107692307692
55.44	14.969083333333334
55.64	13.330499999999999
55.84	14.779115384615384
56.0	15.266358974358974
56.2	15.183782051282051
56.44	16.56351282051282
56.64	17.113564102564105
56.84	17.113564102564105
57.04	17.053903846153844
57.24	16.88951282051282
57.44	16.934076923076923
57.64	17.184852564102563
57.84	16.65873717948718
58.04	16.95546794871795
58.24	16.673878205128204
58.44	16.068846153846152
58.64	16.405211538461536
58.84	16.405211538461536
59.04	16.37896153846154
59.24	15.400211538461539
59.44	16.564608974358976
59.64	16.449160256410256
59.84	16.449160256410256
60.04	16.70476923076923
60.24	15.990878205128205
60.44	16.56769871794872
60.64	16.56769871794872
60.84	16.28175641025641
61.04	16.526589743589742
61.24	16.247121794871795
61.44	16.18099358974359
61.64	16.489858974358974
61.84	16.489858974358974
62.04	16.521641025641028
62.24	16.765076923076922
62.440000000000005	16.765076923076922
62.64	16.602679487179486
62.84	16.341897435897437
63.04	16.01296153846154
63.24	16.054435897435898
63.440000000000005	16.294339743589745
63.64	16.175916666666666
63.84	16.175916666666666
64.08	16.607115384615383
64.24	16.246641025641026
64.44	16.698878205128207
64.64	16.056160256410255
64.84	16.189608974358976
65.08	15.453788461538462
65.28	16.721320512820512
65.48	17.07728205128205
65.64	17.553974358974358
65.84	17.553974358974358
66.08	18.379846153846152
66.28	17.472179487179485
66.48	18.280083333333334
66.68	17.68996794871795
66.84	17.830416666666665
67.08	17.00529487179487
67.28	16.872333333333334
67.48	16.667134615384615
67.68	16.75755128205128
67.88	16.75755128205128
68.08	16.07024358974359
68.28	16.208134615384616
68.48	16.822115384615383
68.68	15.993198717948719
68.88	16.219391025641023
69.08	16.34551282051282
69.28	16.567358974358974
69.48	16.42847435897436
69.68	16.224628205128205
69.88	16.224628205128205
70.08	16.01082692307692
70.28	15.684826923076923
70.48	16.325974358974356
70.68	16.22400641025641
70.88	16.235474358974358
71.08	16.380634615384615
71.28	16.39648717948718
71.48	16.193910256410255
71.68	16.193910256410255
71.88	16.33248717948718
72.08	15.886980769230767
72.28	15.804487179487179
72.48	16.332378205128204
72.68	15.886634615384615
72.88	16.629724358974357
73.08	16.526923076923076
73.28	16.215339743589745
73.48	16.215339743589745
73.68	16.240724358974358
73.88	16.376948717948714
74.08	16.14521153846154
74.28	15.407769230769231
74.48	16.472185897435896
74.68	16.39725641025641
74.88	16.251621794871795
75.08	16.692314102564104
