region_B
t	luma
37.12	27.662816129032258
37.32	27.662816129032258
37.52	28.158616129032254
37.72	31.07953548387097
37.92	33.12356774193548
38.12	33.12356774193548
38.32	32.39101612903226
38.52	31.363812903225806
38.72	30.014193548387098
38.92	27.810596774193545
39.16000000000001	27.583306451612906
39.32	27.583306451612906
39.52	27.731512903225806
39.72	27.917225806451608
39.92	27.917225806451608
40.16000000000001	27.60372903225806
40.36	27.63201612903226
40.52	28.57307741935484
40.72	30.759293548387095
40.92	33.8816935483871
41.16000000000001	33.55939354838709
41.36	33.55939354838709
41.56	31.05648709677419
41.76	31.05648709677419
41.92	28.784335483870965
42.16000000000001	28.099074193548383
42.36	29.100516129032254
42.56	27.71364193548387
42.76	27.833896774193548
42.96	27.615822580645162
43.16000000000001	27.903183870967744
43.36	27.903183870967744
43.56	28.07956451612903
43.76	28.309067741935486
43.96	34.2212
44.16000000000001	32.669841935483866
44.36	33.16706451612903
44.56	31.111983870967737
44.76	30.92158387096774
44.96	29.578925806451615
45.16000000000001	28.644567741935482
45.36	28.644567741935482
45.56	28.227332258064514
45.76	28.81669677419355
45.96	28.078112903225804
46.16000000000001	27.865383870967744
46.36	27.865383870967744
46.56	27.853212903225806
46.76	32.19024193548387
46.96	32.99795161290322
47.16000000000001	32.99795161290322
47.36	32.57157741935484
47.56	31.290206451612903
47.76	29.936380645161286
47.96	30.535790322580645
48.16000000000001	28.70150322580645
48.36	28.70150322580645
48.56	27.91399677419355
48.76	27.861622580645157
48.96	27.763319354838707
49.16000000000001	27.763319354838707
49.36	27.931496774193548
49.56	27.52835161290323
49.76	30.56044516129032
49.96	33.29592580645161
50.16000000000001	33.95383548387097
50.36	33.95383548387097
50.56	31.02185483870968
50.800000000000004	29.365612903225806
50.96	29.365612903225806
51.16000000000001	28.580719354838713
51.36	29.53178064516129
51.56	28.17328709677419
51.800000000000004	27.68988387096774
52.0	27.687106451612905
52.16000000000001	27.758603225806446
52.36	27.758603225806446
52.56	27.880938709677423
52.800000000000004	27.880938709677423
53.0	34.35023548387097
53.2	33.4833129032258
53.4	31.946329032258067
53.56	31.370980645161286
53.800000000000004	30.628051612903224
54.0	29.07779032258064
54.2	28.539496774193545
54.4	28.539496774193545
54.6	27.830580645161287
54.800000000000004	27.81278387096774
55.0	27.80786451612903
55.2	28.047638709677415
55.4	27.39646129032258
55.6	27.973206451612903
55.800000000000004	34.52626129032258
56.0	33.725190322580644
56.2	33.725190322580644
56.4	33.31758387096774
56.6	31.44232258064516
56.800000000000004	30.14088709677419
57.0	28.998796774193547
57.2	29.052980645161288
57.4	27.833280645161285
57.6	28.30852903225806
57.800000000000004	27.782899999999998
58.0	27.929467741935483
58.2	27.929467741935483
58.4	28.397487096774192
58.6	27.696345161290324
58.800000000000004	30.63484838709677
59.0	34.156877419354835
59.2	34.26061935483871
59.4	30.98418064516129
59.6	30.63945483870968
59.800000000000004	29.92280322580645
60.0	29.186767741935483
60.2	29.186767741935483
60.4	27.892880645161288
60.6	27.6284129032258
60.800000000000004	26.73317741935484
61.0	27.332006451612898
61.2	27.21404838709677
61.4	27.184112903225802
61.6	27.802693548387097
61.800000000000004	32.02241612903225
62.0	32.02241612903225
62.2	31.39780322580645
62.440000000000005	30.20849677419355
62.6	28.11798064516129
62.800000000000004	28.20128064516129
63.0	27.8215064516129
63.2	27.8215064516129
63.440000000000005	27.40300322580645
63.64	27.004603225806456
63.84	27.004603225806456
64.0	26.810341935483873
64.2	26.722951612903223
64.44	26.33378709677419
64.64	26.4922
64.84	32.10004838709677
65.04	32.90488709677419
65.2	32.90488709677419
65.44	29.772535483870964
65.64	29.772535483870964
65.84	28.016477419354835
66.04	27.941370967741932
66.24	27.912335483870965
66.44	26.910970967741935
66.64	27.678258064516125
66.84	27.184267741935486
67.04	27.57828064516129
67.24	27.57828064516129
67.44	26.430674193548384
67.64	27.276022580645154
67.84	28.806909677419355
68.04	31.907109677419356
68.24	31.345009677419355
68.44	29.986558064516128
68.64	28.13618064516129
68.84	28.14397741935484
69.04	28.010293548387093
69.24	27.18438064516129
69.44	27.18438064516129
69.64	27.258038709677415
69.84	27.17936451612903
70.04	26.85324193548387
70.24	27.28286774193548
70.44	26.766948387096775
70.64	27.314832258064513
70.84	32.267283870967745
71.04	32.04064838709677
71.24	32.04064838709677
71.44	29.94917741935484
71.64	28.73323870967742
71.84	28.113245161290322
72.04	27.585725806451613
72.24	28.259406451612897
72.44	27.463570967741937
72.64	27.544829032258065
72.84	27.042712903225805
73.04	27.042712903225805
73.24	26.714409677419354
73.44	26.285593548387094
73.64	26.44505806451613
73.84	26.946790322580647
74.08	26.49756129032258
74.28	25.85071935483871
74.44	26.4420064516129
74.64	25.906690322580644
74.84	26.64496129032258
75.08	26.64496129032258
