region_A
t	luma
36.96	28.34719344262295
37.16000000000001	27.47084262295082
37.36	27.47084262295082
37.56	27.551665573770496
37.76	27.551665573770496
37.96	36.906967213114754
38.16000000000001	37.61777049180328
38.36	37.30306557377049
38.56	37.389154098360656
38.76	36.65800983606557
38.96	35.78027540983606
39.16000000000001	34.19379672131147
39.36	34.19379672131147
39.56	32.21880655737704
39.76	31.512324590163935
39.96	30.19857704918033
40.16000000000001	28.695875409836063
40.36	28.303481967213116
40.56	27.682832786885243
40.76	31.99150163934426
40.96	36.979291803278684
41.16000000000001	35.76512786885246
41.36	35.76512786885246
41.56	35.281950819672126
41.76	34.673596721311476
41.96	33.9451475409836
42.16000000000001	32.587311475409834
42.36	30.665947540983606
42.56	28.880737704918033
42.76	28.46203606557377
42.96	27.81189836065574
43.16000000000001	27.81189836065574
43.36	28.225639344262298
43.56	27.284813114754094
43.76	27.72180983606557
43.96	37.17516393442622
44.16000000000001	37.95797049180328
44.36	37.95797049180328
44.56	37.409957377049174
44.76	37.15031147540983
44.96	35.402104918032784
45.16000000000001	35.402104918032784
45.4	34.32888852459016
45.56	35.123357377049174
45.76	33.42364590163935
45.96	31.669734426229503
46.16000000000001	29.741803278688526
46.4	29.741803278688526
46.6	29.452704918032783
46.800000000000004	35.37348524590164
46.96	35.495036065573764
47.16000000000001	35.495036065573764
47.4	33.41042295081967
47.6	31.72403606557377
47.800000000000004	30.000304918032782
48.0	29.023367213114756
48.16000000000001	28.996881967213113
48.4	28.996881967213113
48.6	27.16945901639344
48.800000000000004	27.06443606557377
49.0	27.06443606557377
49.2	26.773514754098358
49.4	27.188593442622953
49.6	26.95242950819672
49.800000000000004	31.077055737704917
50.0	37.37908852459016
50.2	37.15570491803279
50.4	37.15570491803279
50.6	37.382954098360656
50.800000000000004	37.382954098360656
51.0	36.47915409836065
51.2	34.45400983606557
51.4	33.11377049180328
51.6	32.080790163934424
51.800000000000004	30.27506557377049
52.0	29.676393442622945
52.2	28.957121311475408
52.4	28.957121311475408
52.6	28.37631803278688
52.800000000000004	30.050957377049183
53.0	35.48943606557377
53.2	37.3830262295082
53.4	36.56883606557377
53.6	35.15836393442623
53.800000000000004	35.14546229508197
54.0	34.93606229508197
54.2	34.93606229508197
54.4	33.65041967213115
54.6	32.08522950819672
54.800000000000004	29.790613114754095
55.0	29.498609836065572
55.2	28.675377049180327
55.4	27.20966557377049
55.6	27.326747540983604
55.800000000000004	36.06149836065573
56.0	37.377144262295076
56.2	37.377144262295076
56.4	37.41403606557377
56.6	36.62034426229508
56.84	35.64928524590164
57.04	34.87204918032787
57.2	32.83906557377049
57.4	32.14589180327869
57.6	30.225491803278686
57.84	29.594318032786884
58.04	28.880872131147537
58.24	28.880872131147537
58.44	27.908160655737703
58.6	27.888452459016392
58.84	31.52285573770492
59.04	38.111793442622954
59.24	38.3915475409836
59.44	38.404445901639335
59.64	37.0591475409836
59.84	36.01548524590164
60.04	36.01548524590164
60.24	35.61185901639344
60.44	33.94827868852459
60.64	31.45421967213115
60.84	30.34266229508197
61.04	29.98629180327869
61.24	29.98629180327869
61.44	28.4621868852459
61.64	30.695226229508197
61.84	30.695226229508197
62.04	35.25798032786885
62.24	34.81265901639345
62.440000000000005	33.475226229508195
62.64	31.96737049180328
62.84	30.40192131147541
63.04	30.045009836065574
63.24	30.045009836065574
63.440000000000005	28.290403278688522
63.64	28.290403278688522
63.84	27.703324590163934
64.04	27.4633737704918
64.24	26.889468852459014
64.44	27.232934426229505
64.64	27.050826229508196
64.84	34.3047606557377
65.04	37.155619672131145
65.24	37.155619672131145
65.44	38.538495081967206
65.64	36.58944918032787
65.84	36.27983606557377
66.04	35.393314754098355
66.24	33.922731147540986
66.44	32.11704918032787
66.64	31.881599999999995
66.84	29.15509508196721
67.04	29.7452
67.24	29.7452
67.48	29.014983606557376
67.68	27.976770491803276
67.84	33.214816393442625
68.04	37.36475737704918
68.24	38.294422950819666
68.48	37.134914754098354
68.68	36.613868852459014
68.88	34.52998032786885
69.08	32.19220983606557
69.28	32.19220983606557
69.48	31.398337704918028
69.68	30.045436065573774
69.88	28.67443606557377
70.08	29.297747540983604
70.28	28.440836065573766
70.48	27.481616393442625
70.68	30.422222950819673
70.88	36.98612459016393
71.08	37.57640983606557
71.28	37.57640983606557
71.48	37.244790163934425
71.68	37.15627540983606
71.88	36.205262295081965
72.08	35.09826557377049
72.28	33.35493114754098
72.48	32.34354426229508
72.68	31.53654426229508
72.88	31.53654426229508
73.08	30.218298360655734
73.28	30.108104918032787
73.48	29.877816393442625
73.68	29.16104262295082
73.88	27.616872131147538
74.08	27.940570491803282
74.28	26.55305901639344
74.48	26.258049180327866
74.68	25.99496393442623
74.88	25.99496393442623
75.08	25.916803278688523
